beneficiary_id,district,name,land_area_ha,primary_crop,income_category,aadhaar_verified,status,fund_amount_inr,enrollment_month,anomaly_flag
UK003522,Tehri Garhwal,Farmer_3522,0.86,Soybean,1,1,Verified,8600,2024-07,0
UK003523,Tehri Garhwal,Farmer_3523,0.73,Mustard,1,1,Verified,7700,2024-07,0
UK003524,Tehri Garhwal,Farmer_3524,0.45,Soybean,1,1,Verified,8000,2024-07,0
UK003525,Tehri Garhwal,Farmer_3525,0.16,Wheat,1,1,Verified,6300,2024-08,0
UK003526,Tehri Garhwal,Farmer_3526,0.45,Mustard,1,1,Verified,7000,2024-09,0
UK003527,Tehri Garhwal,Farmer_3527,0.23,Wheat,1,1,Verified,6600,2024-11,0
UK003528,Tehri Garhwal,Farmer_3528,0.63,Soybean,1,0,Pending,8200,2024-04,0
UK003529,Tehri Garhwal,Farmer_3529,0.91,Maize,1,1,Verified,8900,2024-07,0
UK003530,Tehri Garhwal,Farmer_3530,0.39,Soybean,1,1,Verified,6600,2024-05,0
UK003531,Tehri Garhwal,Farmer_3531,0.12,Mustard,1,1,Verified,6800,2024-12,0
UK003532,Tehri Garhwal,Farmer_3532,0.1,Maize,1,1,Verified,7200,2024-05,0
UK003533,Tehri Garhwal,Farmer_3533,0.6,Potato,1,1,Verified,9000,2024-12,0
UK003534,Tehri Garhwal,Farmer_3534,0.16,Soybean,1,1,Verified,6200,2024-07,0
UK003535,Tehri Garhwal,Farmer_3535,0.62,Mustard,1,1,Verified,7300,2024-06,0
UK003536,Tehri Garhwal,Farmer_3536,0.63,Wheat,1,1,Verified,8800,2024-05,0
UK003537,Tehri Garhwal,Farmer_3537,0.73,Maize,1,1,Verified,7700,2024-06,0
UK003538,Tehri Garhwal,Farmer_3538,0.5,Lentil,1,1,Pending,7500,2024-04,0
UK003539,Tehri Garhwal,Farmer_3539,0.67,Wheat,1,1,Verified,7700,2024-10,0
UK003540,Tehri Garhwal,Farmer_3540,0.49,Soybean,1,1,Pending,6700,2024-07,0
UK003541,Tehri Garhwal,Farmer_3541,0.45,Soybean,1,1,Verified,6700,2024-08,0
UK003542,Tehri Garhwal,Farmer_3542,0.88,Soybean,1,1,Verified,8300,2024-09,0
UK003543,Tehri Garhwal,Farmer_3543,0.46,Apple,1,1,Verified,6500,2024-06,0
UK003544,Tehri Garhwal,Farmer_3544,0.62,Mustard,1,1,Verified,7400,2024-10,0
UK003545,Tehri Garhwal,Farmer_3545,0.29,Lentil,1,1,Verified,7200,2024-07,0
UK003546,Tehri Garhwal,Farmer_3546,0.49,Apple,1,1,Verified,6700,2024-10,0
UK003547,Tehri Garhwal,Farmer_3547,0.52,Apple,1,1,Verified,8000,2024-08,0
UK003548,Tehri Garhwal,Farmer_3548,0.43,Rice,1,1,Verified,6600,2024-09,0
UK003549,Tehri Garhwal,Farmer_3549,0.49,Apple,1,0,Rejected,7500,2024-09,0
UK003550,Tehri Garhwal,Farmer_3550,0.6,Rice,1,1,Verified,8300,2024-10,0
UK003551,Tehri Garhwal,Farmer_3551,0.36,Apple,1,1,Verified,6300,2024-06,0
UK003552,Tehri Garhwal,Farmer_3552,0.78,Maize,1,1,Verified,8100,2024-04,0
UK003553,Tehri Garhwal,Farmer_3553,0.52,Soybean,1,1,Verified,7000,2024-05,0
UK003554,Tehri Garhwal,Farmer_3554,0.54,Maize,1,1,Verified,6900,2024-08,0
UK003555,Tehri Garhwal,Farmer_3555,0.52,Lentil,1,1,Verified,7900,2024-11,0
UK003556,Tehri Garhwal,Farmer_3556,0.9,Lentil,1,1,Verified,9300,2024-04,0
UK003557,Tehri Garhwal,Farmer_3557,0.53,Soybean,1,1,Verified,7200,2024-11,0
UK003558,Tehri Garhwal,Farmer_3558,0.65,Maize,1,1,Verified,8100,2024-06,0
UK003559,Tehri Garhwal,Farmer_3559,0.53,Apple,1,1,Verified,7900,2024-12,0
UK003560,Tehri Garhwal,Farmer_3560,0.22,Lentil,1,1,Verified,6200,2024-09,0
UK003561,Tehri Garhwal,Farmer_3561,0.59,Potato,1,1,Verified,7100,2024-07,0
UK003562,Tehri Garhwal,Farmer_3562,0.84,Lentil,1,1,Verified,8400,2024-09,0
UK003563,Tehri Garhwal,Farmer_3563,0.1,Apple,1,1,Verified,5800,2024-06,0
UK003564,Tehri Garhwal,Farmer_3564,0.47,Maize,1,1,Verified,7800,2024-05,0
UK003565,Tehri Garhwal,Farmer_3565,0.73,Lentil,1,1,Verified,9800,2024-08,0
UK003566,Tehri Garhwal,Farmer_3566,0.53,Soybean,1,1,Verified,7800,2024-08,0
UK003567,Tehri Garhwal,Farmer_3567,0.76,Soybean,1,1,Verified,8200,2024-10,0
UK003568,Tehri Garhwal,Farmer_3568,0.5,Lentil,1,1,Verified,7500,2024-11,0
UK003569,Tehri Garhwal,Farmer_3569,0.1,Rice,1,1,Verified,7000,2024-10,0
UK003570,Tehri Garhwal,Farmer_3570,0.19,Apple,1,1,Verified,7000,2024-10,0
UK003571,Tehri Garhwal,Farmer_3571,0.54,Lentil,1,1,Verified,7500,2024-07,0
UK003572,Tehri Garhwal,Farmer_3572,0.45,Soybean,1,1,Verified,6500,2024-07,0
UK003573,Tehri Garhwal,Farmer_3573,0.82,Maize,1,1,Verified,8700,2024-11,0
UK003574,Tehri Garhwal,Farmer_3574,0.45,Apple,1,1,Verified,7700,2024-06,0
UK003575,Tehri Garhwal,Farmer_3575,0.47,Apple,1,1,Verified,8100,2024-11,0
UK003576,Tehri Garhwal,Farmer_3576,0.57,Apple,1,1,Verified,7200,2024-05,0
UK003577,Tehri Garhwal,Farmer_3577,0.35,Potato,1,1,Verified,8300,2024-07,0
UK003578,Tehri Garhwal,Farmer_3578,0.59,Potato,1,1,Verified,8400,2024-12,0
UK003579,Tehri Garhwal,Farmer_3579,0.3,Lentil,1,1,Verified,7900,2024-09,0
UK003580,Tehri Garhwal,Farmer_3580,0.4,Lentil,1,1,Verified,7000,2024-07,0
UK003581,Tehri Garhwal,Farmer_3581,0.46,Potato,1,1,Verified,7200,2024-07,0
UK003582,Tehri Garhwal,Farmer_3582,1.04,Rice,1,1,Verified,10000,2024-08,0
UK003583,Tehri Garhwal,Farmer_3583,0.8,Mustard,1,1,Verified,8200,2024-08,0
UK003584,Tehri Garhwal,Farmer_3584,0.35,Mustard,1,1,Verified,8000,2024-08,0
UK003585,Tehri Garhwal,Farmer_3585,0.13,Maize,1,1,Verified,5900,2024-06,0
UK003586,Tehri Garhwal,Farmer_3586,0.44,Lentil,1,1,Verified,7800,2024-06,0
UK003587,Tehri Garhwal,Farmer_3587,1.18,Potato,1,1,Verified,9400,2024-05,0
UK003588,Tehri Garhwal,Farmer_3588,0.2,Wheat,1,1,Verified,6000,2024-11,0
UK003589,Tehri Garhwal,Farmer_3589,0.71,Wheat,1,1,Verified,8000,2024-11,0
UK003590,Tehri Garhwal,Farmer_3590,0.69,Apple,1,1,Pending,7900,2024-07,0
UK003591,Tehri Garhwal,Farmer_3591,0.27,Maize,1,1,Verified,6000,2024-06,0
UK003592,Tehri Garhwal,Farmer_3592,0.88,Potato,1,1,Verified,9300,2024-08,0
UK003593,Tehri Garhwal,Farmer_3593,0.43,Mustard,1,1,Verified,8200,2024-04,0
UK003594,Tehri Garhwal,Farmer_3594,0.56,Apple,1,1,Verified,7100,2024-05,0
UK003595,Tehri Garhwal,Farmer_3595,0.47,Lentil,1,1,Verified,7700,2024-09,0
UK003596,Tehri Garhwal,Farmer_3596,0.22,Mustard,1,1,Verified,6900,2024-09,0
UK003597,Tehri Garhwal,Farmer_3597,0.84,Lentil,1,1,Verified,10100,2024-05,0
UK003598,Tehri Garhwal,Farmer_3598,0.1,Rice,1,1,Verified,6700,2024-08,0
UK003599,Tehri Garhwal,Farmer_3599,0.64,Lentil,1,1,Verified,7600,2024-10,0
UK003600,Tehri Garhwal,Farmer_3600,0.86,Apple,1,1,Verified,10100,2024-04,0
UK003601,Tehri Garhwal,Farmer_3601,0.69,Maize,1,1,Verified,7200,2024-06,0
UK003602,Tehri Garhwal,Farmer_3602,0.93,Potato,1,1,Verified,8700,2024-11,0
UK003603,Tehri Garhwal,Farmer_3603,0.53,Potato,1,1,Verified,8200,2024-07,0
UK003604,Tehri Garhwal,Farmer_3604,0.62,Lentil,1,1,Verified,8800,2024-12,0
UK003605,Tehri Garhwal,Farmer_3605,0.26,Wheat,1,1,Verified,7000,2024-04,0
UK003606,Tehri Garhwal,Farmer_3606,0.13,Apple,1,0,Pending,6600,2024-06,0
UK003607,Tehri Garhwal,Farmer_3607,0.64,Rice,1,1,Verified,8100,2024-11,0
UK003608,Tehri Garhwal,Farmer_3608,0.46,Soybean,1,1,Verified,6900,2024-08,0
UK003609,Tehri Garhwal,Farmer_3609,0.56,Maize,1,1,Verified,8000,2024-07,0
UK003610,Tehri Garhwal,Farmer_3610,0.71,Apple,1,1,Verified,7600,2024-04,0
UK003611,Tehri Garhwal,Farmer_3611,0.34,Lentil,1,1,Verified,6500,2024-09,0
UK003612,Tehri Garhwal,Farmer_3612,0.37,Maize,1,1,Verified,6600,2024-07,0
UK003613,Tehri Garhwal,Farmer_3613,0.75,Wheat,1,1,Verified,7400,2024-06,0
UK003614,Tehri Garhwal,Farmer_3614,0.86,Rice,1,1,Verified,8200,2024-07,0
UK003615,Tehri Garhwal,Farmer_3615,0.66,Lentil,1,1,Verified,8200,2024-11,0
UK003616,Tehri Garhwal,Farmer_3616,0.52,Rice,1,1,Verified,8500,2024-10,0
UK003617,Tehri Garhwal,Farmer_3617,0.61,Lentil,1,1,Verified,8800,2024-06,0
UK003618,Tehri Garhwal,Farmer_3618,0.25,Apple,1,1,Verified,6400,2024-09,0
UK003619,Tehri Garhwal,Farmer_3619,0.67,Mustard,1,1,Verified,7300,2024-04,0
UK003620,Tehri Garhwal,Farmer_3620,0.82,Mustard,1,1,Pending,9600,2024-12,0
UK003621,Tehri Garhwal,Farmer_3621,0.7,Maize,1,1,Verified,7500,2024-04,0
UK003622,Tehri Garhwal,Farmer_3622,0.54,Rice,1,1,Verified,6900,2024-04,0
UK003623,Tehri Garhwal,Farmer_3623,0.86,Maize,1,1,Verified,7800,2024-08,0
UK003624,Tehri Garhwal,Farmer_3624,0.4,Soybean,1,1,Verified,8300,2024-10,0
UK003625,Tehri Garhwal,Farmer_3625,0.71,Rice,1,1,Verified,8800,2024-11,0
UK003626,Tehri Garhwal,Farmer_3626,0.31,Apple,1,1,Verified,6900,2024-08,0
UK003627,Tehri Garhwal,Farmer_3627,0.79,Maize,1,1,Verified,7600,2024-08,0
UK003628,Tehri Garhwal,Farmer_3628,0.1,Mustard,1,1,Verified,7100,2024-12,0
UK003629,Tehri Garhwal,Farmer_3629,0.57,Maize,1,1,Verified,8000,2024-09,0
UK003630,Tehri Garhwal,Farmer_3630,0.23,Maize,1,0,Pending,6400,2024-06,0
UK003631,Tehri Garhwal,Farmer_3631,0.55,Lentil,1,0,Pending,7400,2024-12,0
UK003632,Tehri Garhwal,Farmer_3632,0.28,Maize,1,1,Verified,6900,2024-07,0
UK003633,Tehri Garhwal,Farmer_3633,0.1,Rice,1,1,Verified,5600,2024-06,0
UK003634,Tehri Garhwal,Farmer_3634,0.63,Wheat,1,1,Verified,8300,2024-05,0
UK003635,Tehri Garhwal,Farmer_3635,0.87,Lentil,1,1,Pending,9500,2024-04,0
UK003636,Tehri Garhwal,Farmer_3636,0.6,Soybean,1,1,Pending,9000,2024-04,0
UK003637,Tehri Garhwal,Farmer_3637,0.67,Maize,1,1,Verified,7400,2024-09,0
UK003638,Tehri Garhwal,Farmer_3638,0.1,Potato,1,0,Rejected,5700,2024-09,0
UK003639,Tehri Garhwal,Farmer_3639,0.82,Soybean,1,1,Verified,8000,2024-05,0
UK003640,Tehri Garhwal,Farmer_3640,0.22,Soybean,1,1,Verified,7300,2024-10,0
UK003641,Tehri Garhwal,Farmer_3641,0.35,Wheat,1,1,Verified,8000,2024-09,0
UK003642,Tehri Garhwal,Farmer_3642,0.44,Rice,1,1,Verified,6800,2024-10,0
UK003643,Tehri Garhwal,Farmer_3643,0.42,Lentil,1,1,Verified,8400,2024-07,0
UK003644,Tehri Garhwal,Farmer_3644,0.32,Wheat,1,1,Verified,7800,2024-12,0
UK003645,Tehri Garhwal,Farmer_3645,0.45,Wheat,1,1,Verified,7600,2024-08,0
UK003646,Tehri Garhwal,Farmer_3646,0.71,Apple,1,1,Verified,7900,2024-04,0
UK003647,Tehri Garhwal,Farmer_3647,0.75,Lentil,1,1,Verified,9100,2024-12,0
UK003648,Tehri Garhwal,Farmer_3648,0.93,Apple,1,1,Verified,10100,2024-07,0
UK003649,Tehri Garhwal,Farmer_3649,0.48,Maize,1,1,Verified,7500,2024-10,0
UK003650,Tehri Garhwal,Farmer_3650,0.89,Maize,1,1,Verified,8900,2024-09,0
UK003651,Tehri Garhwal,Farmer_3651,0.22,Apple,1,1,Verified,6100,2024-06,0
UK003652,Tehri Garhwal,Farmer_3652,0.59,Maize,1,1,Verified,7900,2024-04,0
UK003653,Tehri Garhwal,Farmer_3653,0.44,Maize,1,1,Pending,7900,2024-04,0
UK003654,Tehri Garhwal,Farmer_3654,0.58,Maize,1,0,Pending,7100,2024-08,0
UK003655,Tehri Garhwal,Farmer_3655,0.73,Wheat,1,1,Verified,8800,2024-06,0
UK003656,Tehri Garhwal,Farmer_3656,0.39,Lentil,1,1,Verified,7200,2024-07,0
UK003657,Tehri Garhwal,Farmer_3657,0.47,Lentil,1,1,Verified,8400,2024-06,0
UK003658,Tehri Garhwal,Farmer_3658,0.36,Maize,1,1,Verified,7100,2024-04,0
UK003659,Tehri Garhwal,Farmer_3659,0.32,Wheat,1,1,Verified,6800,2024-12,0
UK003660,Tehri Garhwal,Farmer_3660,0.2,Rice,1,1,Verified,7000,2024-07,0
UK003661,Tehri Garhwal,Farmer_3661,0.69,Mustard,1,1,Verified,7300,2024-06,0
UK003662,Tehri Garhwal,Farmer_3662,0.55,Maize,1,1,Verified,7000,2024-06,0
UK003663,Tehri Garhwal,Farmer_3663,0.55,Potato,1,1,Verified,8300,2024-12,0
UK003664,Tehri Garhwal,Farmer_3664,0.26,Apple,1,1,Pending,6200,2024-12,0
UK003665,Tehri Garhwal,Farmer_3665,0.25,Wheat,1,1,Verified,7400,2024-05,0
UK003666,Tehri Garhwal,Farmer_3666,0.5,Apple,1,1,Verified,7900,2024-08,0
UK003667,Tehri Garhwal,Farmer_3667,0.42,Maize,1,1,Verified,6400,2024-04,0
UK003668,Tehri Garhwal,Farmer_3668,0.7,Soybean,1,1,Verified,8800,2024-11,0
UK003669,Tehri Garhwal,Farmer_3669,0.65,Lentil,1,1,Verified,7700,2024-10,0
UK003670,Tehri Garhwal,Farmer_3670,0.24,Potato,1,1,Verified,7000,2024-05,0
UK003671,Tehri Garhwal,Farmer_3671,0.57,Rice,1,1,Verified,8500,2024-06,0
UK003672,Tehri Garhwal,Farmer_3672,0.86,Maize,1,1,Verified,7900,2024-06,0
UK003673,Tehri Garhwal,Farmer_3673,0.47,Potato,1,1,Verified,7900,2024-06,0
UK003674,Tehri Garhwal,Farmer_3674,0.59,Rice,1,1,Verified,8600,2024-08,0
UK003675,Tehri Garhwal,Farmer_3675,0.78,Rice,1,1,Pending,8700,2024-05,0
UK003676,Tehri Garhwal,Farmer_3676,0.34,Lentil,1,1,Verified,7400,2024-08,0
UK003677,Tehri Garhwal,Farmer_3677,0.33,Mustard,1,1,Verified,7700,2024-05,0
UK003678,Tehri Garhwal,Farmer_3678,0.26,Mustard,1,1,Verified,6700,2024-10,0
UK003679,Tehri Garhwal,Farmer_3679,0.44,Wheat,1,1,Verified,6400,2024-04,0
UK003680,Tehri Garhwal,Farmer_3680,0.36,Maize,1,1,Pending,6900,2024-12,0
UK003681,Tehri Garhwal,Farmer_3681,0.68,Wheat,1,1,Verified,9200,2024-09,0
UK003682,Tehri Garhwal,Farmer_3682,0.63,Mustard,1,1,Verified,8700,2024-12,0
UK003683,Tehri Garhwal,Farmer_3683,0.36,Lentil,1,1,Pending,7600,2024-06,0
UK003684,Tehri Garhwal,Farmer_3684,0.45,Wheat,1,1,Verified,7300,2024-11,0
UK003685,Tehri Garhwal,Farmer_3685,0.64,Lentil,1,1,Verified,9100,2024-07,0
UK003686,Tehri Garhwal,Farmer_3686,0.74,Mustard,1,1,Verified,8900,2024-12,0
UK003687,Tehri Garhwal,Farmer_3687,0.66,Mustard,1,1,Verified,8100,2024-11,0
UK003688,Tehri Garhwal,Farmer_3688,0.1,Apple,1,1,Verified,7100,2024-05,0
UK003689,Tehri Garhwal,Farmer_3689,0.86,Lentil,1,0,Pending,8700,2024-06,0
UK003690,Tehri Garhwal,Farmer_3690,0.28,Potato,1,1,Verified,5900,2024-05,0
UK003691,Tehri Garhwal,Farmer_3691,0.67,Maize,1,1,Verified,9300,2024-07,0
UK003692,Tehri Garhwal,Farmer_3692,0.75,Maize,1,1,Verified,9100,2024-05,0
UK003693,Tehri Garhwal,Farmer_3693,0.48,Maize,1,1,Verified,8200,2024-11,0
UK003694,Tehri Garhwal,Farmer_3694,0.32,Rice,1,1,Verified,7100,2024-12,0
UK003695,Tehri Garhwal,Farmer_3695,0.55,Wheat,1,1,Verified,9000,2024-10,0
UK003696,Tehri Garhwal,Farmer_3696,0.1,Lentil,1,1,Verified,6600,2024-05,0
UK003697,Tehri Garhwal,Farmer_3697,0.33,Maize,1,1,Verified,7400,2024-04,0
UK003698,Tehri Garhwal,Farmer_3698,0.33,Rice,1,0,Pending,6600,2024-08,0
UK003699,Tehri Garhwal,Farmer_3699,0.1,Rice,1,1,Verified,7100,2024-11,0
UK003700,Tehri Garhwal,Farmer_3700,0.11,Apple,1,1,Verified,6500,2024-10,0
UK003701,Tehri Garhwal,Farmer_3701,0.51,Apple,1,1,Verified,7000,2024-11,0
UK003702,Tehri Garhwal,Farmer_3702,0.88,Maize,1,1,Verified,8700,2024-10,0
UK003703,Tehri Garhwal,Farmer_3703,0.63,Maize,1,1,Verified,8400,2024-09,0
UK003704,Tehri Garhwal,Farmer_3704,0.22,Apple,1,1,Verified,6200,2024-11,0
UK003705,Tehri Garhwal,Farmer_3705,0.1,Maize,1,1,Verified,6000,2024-09,0
UK003706,Tehri Garhwal,Farmer_3706,0.21,Lentil,1,1,Verified,7300,2024-04,0
UK003707,Tehri Garhwal,Farmer_3707,0.75,Wheat,1,1,Verified,8000,2024-11,0
UK003708,Tehri Garhwal,Farmer_3708,0.28,Lentil,1,1,Verified,7200,2024-10,0
UK003709,Tehri Garhwal,Farmer_3709,0.75,Lentil,1,0,Rejected,7400,2024-11,0
UK003710,Tehri Garhwal,Farmer_3710,0.6,Soybean,1,1,Verified,8600,2024-08,0
UK003711,Tehri Garhwal,Farmer_3711,0.15,Potato,1,1,Verified,6100,2024-10,0
UK003712,Tehri Garhwal,Farmer_3712,0.36,Mustard,1,0,Pending,8000,2024-12,0
UK003713,Tehri Garhwal,Farmer_3713,0.43,Apple,1,1,Verified,7300,2024-07,0
UK003714,Tehri Garhwal,Farmer_3714,0.77,Rice,1,1,Verified,8200,2024-10,0
UK003715,Tehri Garhwal,Farmer_3715,0.7,Wheat,1,1,Verified,8900,2024-06,0
UK003716,Tehri Garhwal,Farmer_3716,0.54,Lentil,1,1,Verified,7500,2024-04,0
UK003717,Tehri Garhwal,Farmer_3717,0.88,Maize,1,1,Verified,8100,2024-10,0
UK003718,Tehri Garhwal,Farmer_3718,0.1,Lentil,1,1,Verified,5900,2024-10,0
UK003719,Tehri Garhwal,Farmer_3719,0.94,Maize,1,1,Verified,9400,2024-08,0
UK003720,Tehri Garhwal,Farmer_3720,0.68,Rice,1,1,Verified,7100,2024-07,0
UK003721,Tehri Garhwal,Farmer_3721,0.35,Wheat,1,1,Verified,7200,2024-09,0
UK003722,Tehri Garhwal,Farmer_3722,0.43,Mustard,1,1,Verified,7000,2024-11,0
UK003723,Tehri Garhwal,Farmer_3723,0.82,Lentil,1,1,Verified,7600,2024-07,0
UK003724,Tehri Garhwal,Farmer_3724,0.49,Soybean,1,0,Pending,8700,2024-09,0
UK003725,Tehri Garhwal,Farmer_3725,0.33,Lentil,1,1,Verified,7400,2024-05,0
UK003726,Tehri Garhwal,Farmer_3726,0.14,Apple,1,1,Verified,5600,2024-07,0
UK003727,Tehri Garhwal,Farmer_3727,0.37,Potato,1,1,Pending,8000,2024-07,0
UK003728,Tehri Garhwal,Farmer_3728,0.66,Potato,1,1,Verified,8200,2024-10,0
UK003729,Tehri Garhwal,Farmer_3729,0.54,Wheat,1,1,Verified,8000,2024-05,0
UK003730,Tehri Garhwal,Farmer_3730,0.1,Wheat,1,1,Verified,5600,2024-04,0
UK003731,Tehri Garhwal,Farmer_3731,0.1,Rice,1,1,Verified,5800,2024-04,0
UK003732,Tehri Garhwal,Farmer_3732,0.73,Potato,1,1,Pending,7600,2024-08,0
UK003733,Tehri Garhwal,Farmer_3733,0.13,Lentil,1,1,Verified,7200,2024-12,0
UK003734,Tehri Garhwal,Farmer_3734,0.54,Apple,1,1,Verified,7400,2024-06,0
UK003735,Tehri Garhwal,Farmer_3735,0.77,Rice,1,1,Verified,9800,2024-09,0
UK003736,Tehri Garhwal,Farmer_3736,0.84,Lentil,1,1,Verified,8000,2024-11,0
UK003737,Tehri Garhwal,Farmer_3737,0.52,Maize,1,0,Pending,8100,2024-05,0
UK003738,Tehri Garhwal,Farmer_3738,0.34,Potato,1,1,Verified,7800,2024-11,0
UK003739,Tehri Garhwal,Farmer_3739,0.31,Potato,1,1,Verified,6600,2024-12,0
UK003740,Tehri Garhwal,Farmer_3740,1.0,Apple,1,1,Verified,9800,2024-07,0
UK003741,Tehri Garhwal,Farmer_3741,0.88,Mustard,1,1,Verified,8300,2024-12,0
UK003742,Tehri Garhwal,Farmer_3742,0.77,Rice,1,1,Verified,8100,2024-06,0
UK003743,Tehri Garhwal,Farmer_3743,0.53,Wheat,1,1,Verified,8400,2024-04,0
UK003744,Tehri Garhwal,Farmer_3744,0.65,Maize,1,1,Verified,9300,2024-05,0
UK003745,Tehri Garhwal,Farmer_3745,0.44,Maize,1,1,Verified,7500,2024-11,0
UK003746,Tehri Garhwal,Farmer_3746,0.22,Potato,1,1,Verified,7100,2024-12,0
UK003747,Tehri Garhwal,Farmer_3747,0.26,Apple,1,1,Verified,6500,2024-12,0
UK003748,Tehri Garhwal,Farmer_3748,0.29,Potato,1,1,Verified,7400,2024-06,0
UK003749,Tehri Garhwal,Farmer_3749,0.45,Lentil,1,1,Verified,8700,2024-05,0
UK003750,Tehri Garhwal,Farmer_3750,0.29,Apple,1,1,Verified,6900,2024-05,0
UK003751,Tehri Garhwal,Farmer_3751,0.77,Wheat,1,1,Verified,8200,2024-09,0
UK003752,Tehri Garhwal,Farmer_3752,0.35,Soybean,1,1,Verified,6800,2024-11,0
UK003753,Tehri Garhwal,Farmer_3753,0.53,Apple,1,1,Verified,7400,2024-06,0
UK003754,Tehri Garhwal,Farmer_3754,0.14,Potato,1,1,Verified,7100,2024-05,0
UK003755,Tehri Garhwal,Farmer_3755,0.74,Soybean,1,1,Verified,8000,2024-07,0
UK003756,Tehri Garhwal,Farmer_3756,0.72,Mustard,1,1,Verified,8100,2024-04,0
UK003757,Tehri Garhwal,Farmer_3757,0.33,Rice,1,1,Verified,6500,2024-12,0
UK003758,Tehri Garhwal,Farmer_3758,0.46,Rice,1,1,Verified,7000,2024-07,0
UK003759,Tehri Garhwal,Farmer_3759,1.11,Lentil,1,1,Verified,9900,2024-04,0
UK003760,Tehri Garhwal,Farmer_3760,0.16,Maize,1,1,Verified,5700,2024-12,0
UK003761,Tehri Garhwal,Farmer_3761,0.22,Wheat,1,1,Verified,7400,2024-08,0
UK003762,Tehri Garhwal,Farmer_3762,0.54,Apple,1,1,Verified,7400,2024-05,0
UK003763,Tehri Garhwal,Farmer_3763,0.41,Mustard,1,1,Verified,7900,2024-09,0
UK003764,Tehri Garhwal,Farmer_3764,0.26,Wheat,1,1,Verified,6900,2024-05,0
UK003765,Tehri Garhwal,Farmer_3765,0.26,Mustard,1,1,Verified,6500,2024-08,0
UK003766,Tehri Garhwal,Farmer_3766,0.8,Rice,1,1,Verified,8600,2024-11,0
UK003767,Tehri Garhwal,Farmer_3767,0.74,Rice,1,1,Verified,7900,2024-08,0
UK003768,Tehri Garhwal,Farmer_3768,0.89,Maize,1,1,Verified,10200,2024-08,0
UK003769,Tehri Garhwal,Farmer_3769,0.1,Apple,1,1,Verified,6600,2024-04,0
UK003770,Tehri Garhwal,Farmer_3770,0.78,Wheat,1,1,Verified,7700,2024-04,0
UK003771,Tehri Garhwal,Farmer_3771,0.23,Wheat,1,1,Verified,7600,2024-12,0
UK003772,Tehri Garhwal,Farmer_3772,0.4,Apple,1,1,Verified,6500,2024-06,0
UK003773,Tehri Garhwal,Farmer_3773,0.19,Potato,1,1,Verified,6000,2024-08,0
UK003774,Tehri Garhwal,Farmer_3774,0.29,Potato,1,1,Verified,7600,2024-12,0
UK003775,Tehri Garhwal,Farmer_3775,0.5,Soybean,1,1,Verified,7600,2024-09,0
UK003776,Tehri Garhwal,Farmer_3776,0.1,Apple,1,1,Verified,6000,2024-11,0
UK003777,Tehri Garhwal,Farmer_3777,0.32,Rice,1,1,Verified,6400,2024-04,0
UK003778,Tehri Garhwal,Farmer_3778,0.75,Soybean,1,1,Verified,8900,2024-12,0
UK003779,Tehri Garhwal,Farmer_3779,0.77,Maize,1,0,Pending,8800,2024-08,0
UK003780,Tehri Garhwal,Farmer_3780,0.11,Soybean,1,1,Verified,6300,2024-05,0
UK003781,Chamoli,Farmer_3781,0.45,Potato,1,1,Pending,8300,2024-09,0
UK003782,Chamoli,Farmer_3782,0.14,Mustard,1,1,Verified,6500,2024-10,0
UK003783,Chamoli,Farmer_3783,0.2,Rice,1,1,Verified,6100,2024-05,0
UK003784,Chamoli,Farmer_3784,0.41,Wheat,1,1,Verified,7500,2024-07,0
UK003785,Chamoli,Farmer_3785,0.17,Rice,1,1,Verified,6800,2024-07,0
UK003786,Chamoli,Farmer_3786,0.57,Rice,1,0,Rejected,9100,2024-08,0
UK003787,Chamoli,Farmer_3787,0.91,Maize,1,1,Verified,9000,2024-05,0
UK003788,Chamoli,Farmer_3788,0.48,Apple,1,1,Verified,6900,2024-09,0
UK003789,Chamoli,Farmer_3789,0.75,Mustard,1,1,Verified,7600,2024-09,0
UK003790,Chamoli,Farmer_3790,0.3,Apple,1,1,Verified,7100,2024-12,0
UK003791,Chamoli,Farmer_3791,0.34,Wheat,1,1,Verified,6500,2024-09,0
UK003792,Chamoli,Farmer_3792,0.1,Wheat,1,1,Verified,5600,2024-05,0
UK003793,Chamoli,Farmer_3793,0.42,Maize,1,1,Verified,7000,2024-11,0
UK003794,Chamoli,Farmer_3794,0.43,Apple,1,1,Verified,6700,2024-09,0
UK003795,Chamoli,Farmer_3795,0.53,Apple,1,1,Verified,8600,2024-12,0
UK003796,Chamoli,Farmer_3796,0.47,Rice,1,1,Verified,7100,2024-04,0
UK003797,Chamoli,Farmer_3797,0.56,Soybean,1,1,Verified,7700,2024-07,0
UK003798,Chamoli,Farmer_3798,0.58,Soybean,1,1,Pending,7700,2024-07,0
UK003799,Chamoli,Farmer_3799,0.79,Lentil,1,0,Pending,8000,2024-07,0
UK003800,Chamoli,Farmer_3800,0.63,Wheat,1,1,Verified,8300,2024-09,0
UK003801,Chamoli,Farmer_3801,0.92,Lentil,1,0,Rejected,8900,2024-05,0
UK003802,Chamoli,Farmer_3802,0.38,Soybean,1,0,Pending,6400,2024-07,0
UK003803,Chamoli,Farmer_3803,0.21,Maize,1,1,Verified,6400,2024-09,0
UK003804,Chamoli,Farmer_3804,0.68,Rice,1,1,Verified,7900,2024-10,0
